Anti,smiles,cas
0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.CCCCCCCCCCCCCCCCCC(=O)O,1006
0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1005
0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,1004
1,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,2672
0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1003
0,CCc1ncnc2CCN(CCc12)c1ncc(F)cn1,1002
0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1001
0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1000
0,CCc1cnc(nc1)N1CCN(CCN(C)C)c2ncccc2C1,999
0,CCc1cnc(nc1)N1CCc2ncnc(N3CCN(C)CC3)c2CC1,998
0,CCc1cnc(nc1)N1CCc2cc(C(=O)NCC3CC3)c(nc2CC1)N(C)C,997
0,CCc1cnc(nc1)N1CCC2(CC(CO2)Nc2ncccc2F)C1,996
0,CCc1cnc(nc1)N1CCC2(C1)CN(C(=O)CN2C)c1cccnc1,995
0,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl.Cl,994
0,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,993
0,CCc1cn(C2OCC(O)C2CO)c(=O)nc1O,992
0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,991
0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,990
0,CCc1cc(C(N)=S)ccn1,989
0,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,988
0,CCC1C=C2C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)C(OC(C)=O)C1CC,987
0,CCC1C=C2C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)C(O)C1CC,986
0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,985
0,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,984
0,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,983
0,CCC12CC(=C)C3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C,982
0,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,981
0,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,980
0,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,979
0,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,978
0,CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,977
0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,976
0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,975
0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,974
0,CCC1(CC)C(=O)NC(=O)NC1=O,973
0,CCC1(CC)C(=O)C=CNC1=O,972
0,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],971
0,CCC1(c2ccccc2)NC(=O)N(C)C1=O,970
0,CCC1(c2ccccc2)C(=O)NCNC1=O,969
0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,968
0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,967
0,CCC1(C2=NCCN2)Cc2ccccc2O1.Cl,966
0,CCC1(C)OC(=O)N(C)C1=O,965
0,CCC1(C)CC(=O)NC1=O,964
0,CCC=CCC1=C(C)CCC1=O,963
0,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,962
0,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,961
1,CCC=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1.Cl,2671
0,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,960
0,CCC(N)C(O)c1ccc(O)c(O)c1.Cl,959
0,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)C=CC(=O)O,958
0,CCC(CO)NCCNC(CC)CO.Cl.Cl,957
0,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1.O=C(O)C=CC(=O)O,956
0,CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C,955
0,CCC(CCC(C)C1CCC2C3CC=C4CC(OC(C)=O)CCC4(C)C3CCC12C)C(C)C,954
0,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,953
0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,952
0,CCC(CC)NC(=O)c1ccc2nnc(C3CN(CCN3C)C(C)=O)n2c1,951
0,CCC(CC)NC(=O)c1ccc2nnc(C3CN(CCN3C(C)C)C(C)=O)n2c1,950
0,CCC(CC)n1c2nc(cnc2[nH]c1=O)C#C,949
0,CCC(c1cccc(O)c1)C(C)CN(C)C.Cl,948
0,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,947
0,CCC(C=CC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C,946
0,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,945
0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O.Cl.Cl,944
1,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O.O=S(=O)(O)O,2670
1,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C(NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,2669
1,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,2668
0,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,943
0,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(OC)C(C)=CC(C(=O)O1)C34O)O2,942
0,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,941
0,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC(C)=O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,940
1,CCC(C)C1NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCC(C)C)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC1=O.O=S(=O)(O)O.O=S(=O)(O)O,2667
0,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,939
0,CCC(C)C(N)C(=O)O,938
0,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],937
0,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,936
0,CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(C)=O)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,935
0,CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,934
0,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+],933
0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,932
0,CCC(C)(C)O,931
0,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1.Cl,930
0,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,929
0,CCC(C(N)=O)N1CCCC1=O,928
0,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,927
0,CCC(C(=O)[O-])C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1.[Na+],926
0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,925
0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,924
0,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,923
0,CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CC(OC(=O)CC)C2OC(=O)CC,922
0,CCC(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C,921
0,CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,920
0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,919
0,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,918
0,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)[O-])C(C)C.[Na+],917
0,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],916
0,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,915
0,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1,914
0,CCC(=O)c1ccc(O)cc1,913
0,CCC(=O)c1c(O)cc(O)cc1O,912
0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,911
0,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,910
1,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl,2666
1,CC1Sc2c(C(O)=O)c(=O)c3cc(F)c(cc3n12)N1CCNCC1,2665
0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,909
0,Cc1oncc1C(=O)N1CCO[C@H]2[C@@H](CC[C@@H]12)Oc1ncccc1F,908
0,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],907
0,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],906
0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],905
0,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1c(F)cccc1Cl,904
0,Cc1occc1C(=O)N1C[C@H](Oc2ncccc2F)[C@@H]2OCCC[C@H]12,903
0,Cc1occc(=O)c1O,902
0,CC1OC1P(=O)([O-])[O-].[Ca+2],901
0,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,900
0,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,899
0,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,898
0,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O.O.O.O.O.O.O.O.O,897
0,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,896
0,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,895
0,CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,894
0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,893
0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,892
0,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O.Cl,891
0,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,890
0,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,889
0,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,888
1,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,2664
0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,887
0,Cc1noc(C)c1CN1CCO[C@H]2[C@@H](CC[C@@H]12)Oc1ncccc1F,886
0,Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn2cnnn2)C3=O)C(O)=O)s1,885
1,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+],2663
0,Cc1nnc(s1)N1C[C@@H](Oc2ncccc2F)[C@@H]2OCCC[C@H]12,884
0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,883
0,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,882
0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl,881
0,Cc1ncccc1NC(=O)[C@@H]1C[C@H]2CCN(C[C@@H]2O1)c1ncc(F)cn1,880
0,Cc1nccc2c1[nH]c1ccccc12,879
0,Cc1nccc2c1[nH]c1cc(O)ccc12,878
0,Cc1ncc2CN(Cc3cccs3)CCc2c1C(O)=O,877
0,Cc1ncc2CN(Cc3ccc4OCOc4c3)CCc2c1C(O)=O,876
0,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,875
0,Cc1ncc(CO)c(CO)c1O.Cl,874
0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl,873
0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],872
0,Cc1ncc([N+](=O)[O-])n1CCO,871
0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,870
0,Cc1ncc([N+](=O)[O-])n1CC(C)O,869
0,Cc1ncc([N+](=O)[O-])n1C,868
0,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,867
0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,866
0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,865
0,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,864
0,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,863
0,Cc1nc(NCC2CC2)nc2c1COCC21CCN(C1)c1ncc(F)cn1,862
0,Cc1nc(nc2CCN(CCc12)c1ncc(F)cn1)N1CCCC1,861
0,Cc1nc(Cn2cnc(c2)-c2nc(C(=O)NCc3ccc(F)cc3F)c3ccccn23)cs1,860
0,Cc1nc(Cn2cnc(c2)-c2nc(C(=O)NCc3cc(F)cc(F)c3)c3ccccn23)cs1,859
0,Cc1nc(CN2CCC3(CC2)CC(CCO3)NS(C)(=O)=O)c[nH]1,858
0,Cc1nc(cn1Cc1ccc(F)cc1F)-c1nc(C(=O)NCC2CCCO2)c2ccccn12,857
0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,856
0,Cc1nc(C)c(Cl)c(O)c1Cl,855
0,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,854
0,CC1N(CC2=NCCN2)Cc2ccccc12,853
0,CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+]([O-])=O,852
0,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,851
1,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2662
1,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.CS(=O)(=O)O,2661
0,CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,850
0,Cc1cnc(nc1)N1CCN2C[C@@H](C[C@@H]2C1)OCc1ccccc1F,849
0,Cc1cnc(nc1)N1CCC2(CC(CO2)Nc2ncccc2F)C1,848
0,Cc1cnc(nc1)N1C[C@@H]2N(CCC[C@]2(C1)C(=O)NCC1CC1)c1ncccn1,847
0,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,846
0,Cc1cnc(C(=O)O)c[n+]1[O-],845
0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,844
0,Cc1cn[nH]c1.Cl,843
0,Cc1cn[nH]c1,842
1,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,2660
0,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,841
1,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,2659
1,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,2658
0,Cc1ccsc1C=CC1=NCCCN1C.O=C(O)CC(O)(CC(=O)O)C(=O)O,840
0,Cc1ccoc1C(=O)N1CCOC2CCC1C2Oc1ncccc1F,839
0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,838
0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,837
0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],836
0,Cc1ccccc1OCC(O)CO,835
0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,834
0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,833
0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,832
0,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,831
0,Cc1cccc(O)c1,830
0,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,829
0,Cc1cccc(Nc2ccccc2C(=O)O)c1C,828
0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,827
0,Cc1cccc(COC[C@]23COC[C@H]2CN(C3)c2ncc(F)cn2)n1,826
0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,825
0,Cc1cccc(Cc2c[nH]cn2)c1C.Cl,824
0,CC1CCCC(C)N1,823
0,Cc1cccc(C)c1OCC(C)N.Cl,822
0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,821
0,Cc1cccc(C)c1NC1=NCCCS1,820
0,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,819
0,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,818
0,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,817
0,Cc1cccc(C(=O)O)c1O,816
0,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,815
0,Cc1ccc2N=C3N(CC[C@@]3(O)C(=O)c2c1)c1ccccc1,814
0,Cc1ccc2CN(CCN(CC=C)c2n1)c1ncc(F)cn1,813
1,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,2657
1,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2656
0,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,812
0,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,811
0,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,810
0,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,809
0,CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,808
0,CC1CCC2C(C)(C)C3CC12CCC3(C)O,807
0,Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,806
0,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,805
0,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,804
0,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,803
0,CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C.Cl,802
0,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,801
1,CC1CCC2(C)C(C=O)=CCCC2C1(C)CC1OC(O)C(=O)C12CO2,2655
0,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,800
0,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,799
0,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,798
1,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1.O,2654
0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,797
0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,796
0,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],795
0,Cc1ccc(o1)C(=O)N1CCOC2CCC1C2Oc1ncccc1F,794
0,Cc1ccc(O)cc1,793
0,Cc1ccc(nn1)N1CCO[C@H]2CN(CC[C@@H]2C1)c1ncc(F)cn1,792
0,Cc1ccc(nn1)N1CCC2(C1)CN(C(=O)C2)c1ccc(F)c(F)c1,791
0,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,790
0,CC1CCC(NC(=O)N(CCCl)N=O)CC1,789
0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,788
0,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,787
0,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,786
0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,785
0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],784
0,Cc1ccc(cc1)S(N)(=O)=O,783
0,Cc1ccc(cc1)S(=O)(=O)NCc1ccccc1,782
0,Cc1ccc(cc1)S(=O)(=O)NC1c2ccccc2Oc2ccccc12,781
1,Cc1ccc(cc1)S(=O)(=O)\C=C\C#N,2653
0,Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,780
0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,779
0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,778
0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,777
0,Cc1ccc(C(C)C)cc2c(C)ccc1-2,776
0,CC1CCC(C(C)C)C(O)C1,775
